OTU	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_1629_DG-II-Clade-9	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	2.561748001025938	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	3.4349321598371994	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	3.4967668753873813	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_670_DG-I-Clade-5	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	5.781786829207132	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	5.00149666797766
ASV_1470_DG-II-Clade-44	-0.4007939910771796	-0.993729786418104	4.681065824135933	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	2.97416741510969	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	2.0644456335600143	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_639_DG-II-Clade-9	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	5.193235404110151	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	4.606635452524886	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1645_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	2.624020784536526	2.7435716139833666	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	3.3902338066132565	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1506_DG-II-Clade-1	-0.4007939910771796	4.253350593482968	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	1.5254084958684153	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	2.7498774283793814	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1632_DG-II-Clade-12	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	2.0808868882467024	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	1.5103988325932978	-0.8381333419371089	-0.5968889939737725	2.1005346263506546	-0.6287199419630252	-0.6952422641239444	2.817741023537076	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_849_DG-V_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	5.848593434531562	-0.9581834648860195	4.880939771299916	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1377_DG-II-Clade-25	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	3.1145596839114127	-0.8381333419371089	-0.5968889939737725	3.0608985361861283	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	3.544522929468055	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1129_DG-I-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	6.461479381925044	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	4.560547589301857	-0.9577490381375924	-0.4966613437759566
ASV_1145_DG-II-Clade-22	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	1.7367175895356226	2.2944573372969526	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	3.9571383556787447	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1038_DG-III_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	2.9080478814410036	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	4.3618780034914595	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	1.6327399244593401	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_979_DG-II-Clade-4	-0.4007939910771796	3.8784656026654147	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	5.589793292092585	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_820_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	6.450429308138647	-0.4938648108114574	-0.1860800704447918	4.648955601499986	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1064_DG-II-Clade-7	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	6.1293048899554075	-0.6952422641239444	-0.7562331015364432	4.1829941939093604	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1051_DG-II-Clade-4	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	5.114895027235001	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	4.879924419308741	-0.9577490381375924	-0.4966613437759566
ASV_1539_DG-II-Clade-44	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	4.077418681465955	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	3.1761622999403816	-0.5490056394309928	2.211618728898406	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_927_DG-II_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	6.4269079428519795	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	3.0691008458148943	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1193_DG-II_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	3.4723735798333415	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	3.3715415434015235	-0.6598751267231577	2.0526655812896326	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1133_DG-I-Clade-5	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	2.303113064456424	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	3.303143443540794	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	2.5672666685589185	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1280_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	5.138146740413001	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	5.54361279628565	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1428_DG-II_X	-0.4007939910771796	2.3385293078383835	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	2.7051105947371727	4.088510138076051	-0.9577490381375924	-0.4966613437759566
ASV_1385_DG-II-Clade-10-and-11	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	2.8030690159855105	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	3.0608985361861283	-0.6287199419630252	-0.6952422641239444	2.9477607348144304	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_807_DG-II-Clade-9	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	1.5254084958684153	3.1255498644558166	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	2.849338568168376	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_342_DG-I-Clade-2	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	5.196266600706932	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	4.174933247043154	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1513_DG-II_X	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	3.051133012285403	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	3.259475908676386	-0.7258612872079269	-0.5490056394309928	2.2778068770035045	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_858_DG-II-Clade-30	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	5.1950483372037795	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	4.415086651899535	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1251_DG-II-Clade-1	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	4.56572560765641	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	5.899412941112141	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_845_DG-II-Clade-9	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	2.6344558542862266	-0.94733608175585	2.6545184751570066	-0.8381333419371089	-0.5968889939737725	-0.44428268432921314	-0.6287199419630252	-0.6952422641239444	-0.7562331015364432	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	2.863055945134331	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
ASV_1176_DG-II-Clade-26	-0.4007939910771796	-0.993729786418104	-0.618945916113617	-0.3420717412893577	-0.43738864667247235	-1.2747518171977408	-0.18544069055993617	-0.2794776044362095	-0.2796439566300144	-1.0414907330218526	-0.8552522142025936	-1.3078048481878	-1.2764334785008185	-0.94733608175585	-0.9785645623638448	-0.8381333419371089	-0.5968889939737725	4.609200890929557	-0.6287199419630252	-0.6952422641239444	5.294261798093918	-0.7258612872079269	-0.5490056394309928	-0.9581834648860195	-0.6598751267231577	-0.7054562131222468	-0.543915928171943	-0.8049821965236994	-1.2324164955630152	-0.25974782082816006	-0.2943680510325919	-0.7368652794682049	-0.24889822353026503	-0.344724052742615	-0.4938648108114574	-0.1860800704447918	-0.28412228719097854	-0.806144107412246	-0.804253084373638	-1.1670011700421519	-0.6214945391896247	-0.629355420500854	-0.9577490381375924	-0.4966613437759566
