OTU	Jan_B08_0001	Jan_B08_0020	Jan_B08_0500	Jan_B08_1000	Jan_B16_0001	Jan_B16_0020	Jan_B16_0500	Jan_B16_1000	Mar_M02_0001	Mar_M02_0320	Mar_M02_1000	Mar_M03_0001	Mar_M03_0020	Mar_M04_0001	Mar_M04_0020	Mar_M05_0020	Mar_M05_0120	Mar_M06_0020	Aug_P05_0001	Aug_P05_0020	Aug_P05_0213	Aug_P06_0001	Aug_P06_0024	Aug_P06_0500	Aug_P06_1000	Aug_P07_0001	Aug_P07_0025	Aug_P07_0500	Aug_P07_1000	May_P01_0001	May_P01_0020	May_P01_0417	May_P03_0001	May_P03_0015	May_P03_0447	May_P04_0001	May_P04_0015	May_P04_0500	May_P04_1000	Nov_N02_0020	Nov_N03_0020	Nov_N03_0300	Nov_N04_0020	Nov_N04_1000
ASV_604_DG-III_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	5.017143866115638	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1535_DG-II-Clade-29	-0.8599722510326373	-0.8487320876930085	1.090954133311671	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	2.5055373718834577	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1279_Syndiniales_XX	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	4.873849708766438	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1023_DG-I-Clade-4	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	4.62992644160797	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1155_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	4.581753863887607	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1864_DG-I-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.5517056739554587	-0.48029100110001544	-0.7530699229463753	2.315734530602999	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1089_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	4.71942319935195	-0.6447972929751646	-0.5231389253115939
ASV_620_DG-I-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	4.812273396313929
ASV_1892_DG-IV-Hematodinium-Group	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	1.93282564141664	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1297_DG-II_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	4.462696328636594	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1298_DG-I-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	4.51954118994506	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1010_DG-II-Clade-15	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	4.74468802940827	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1742_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	1.9703308694952284	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	2.048489487993576	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1082_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	4.948969978308687	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1345_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	0.8672704922722492	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	2.78023408840974	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1899_DG-I-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.5517056739554587	-0.48029100110001544	-0.7530699229463753	2.1424966060056363	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_912_DG-II-Clade-44	-0.8599722510326373	-0.8487320876930085	1.7211881181265731	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	1.810900115039681	-0.6447972929751646	-0.5231389253115939
ASV_1329_DG-II-Clade-15	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	4.764770810526696	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1569_DG-I-Clade-6	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	3.5782031111493833	-0.7530699229463753	-0.7715634475565398	0.3564448685062569	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_831_DG-I-Clade-8	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	4.6252174800142125
ASV_1872_DG-III_X	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.2984204074262227	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	2.3933267957672975	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_761_DG-II-Clade-1	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	4.8721957604201265	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1240_DG-I-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	4.590333600986869
ASV_1439_DG-II-Clade-6	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.0606717980059202	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	2.4308270969838492	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1126_DG-I-Clade-4	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	4.4609115243669955	-0.5231389253115939
ASV_1294_DG-II-Clade-22	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	4.3782204365701105	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1847_DG-II-Clade-7	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	1.9215485603787137	-0.48029100110001544	-0.7530699229463753	1.6672022077698667	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1898_DG-I-Clade-5	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	1.0606717980059202	-0.6893247144837726	-0.6172653014098604	2.3025404306884774	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
ASV_1245_DG-IV-Hematodinium-Group	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	-0.7421674201618522	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	-0.7184643503755304	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	4.433338532954128	-0.6447972929751646	-0.5231389253115939
ASV_1304_DG-II-Clade-4	-0.8599722510326373	-0.8487320876930085	-1.0131897178577116	-0.9904658835848537	-0.6893247144837726	-0.6172653014098604	-0.7022259073929646	-0.48029100110001544	-0.7530699229463753	-0.7715634475565398	1.6557278526365184	-0.6613683359999492	-0.746523490138113	-0.6311726177392298	-0.4889634582744602	-0.713879995338381	-0.6604408341161889	-0.7636926664411181	-0.36070134761559913	-0.4866208174049973	-0.4439999639656893	-0.3136103526789942	-0.5606824077657286	1.9262450913176004	-0.4238924586585835	-0.3515025289235272	-0.5407749048233423	-0.527884158917626	-0.6430263847283992	-0.15723392396809466	-0.22233264020083254	-0.39238803867730887	-0.20644565458451147	-0.2543055358279762	-0.4775372736518424	-0.190311504663093	-0.1601971207983901	-0.7097656524008311	-0.8340206888868469	-0.7300837020726068	-0.5972986781347807	-0.6205398842371643	-0.6447972929751646	-0.5231389253115939
